;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
1147;PO; IMA  3966;RF;2022-04-26 09:49:33.885000+00:00;2022-04-27 13:30:09.028000+00:00;None;Task;RF;2022-04-26 09:49:33.885000+00:00;1575; IMA  3966
1148;PO; IMA  3966;RFW;2022-04-27 13:30:09.028000+00:00;2022-04-28 08:51:34.042000+00:00;None;Task;RFW;2022-04-27 13:30:09.028000+00:00;1576; IMA  3966
1149;Front End Developer; IMA  3966;WIog;2022-04-28 08:51:34.042000+00:00;2022-04-29 18:05:30.185000+00:00;None;Task;WIog;2022-04-28 08:51:34.042000+00:00;1577; IMA  3966
1150;Front End Developer; IMA  3966;AcP;2022-04-29 18:05:30.185000+00:00;2022-04-29 18:05:40.889000+00:00;None;Task;AcP;2022-04-29 18:05:30.185000+00:00;1578; IMA  3966
1151;Front End Developer; IMA  3966;AcIog;2022-04-29 18:05:40.889000+00:00;2022-04-29 18:05:46.218000+00:00;None;Task;AcIog;2022-04-29 18:05:40.889000+00:00;1579; IMA  3966
1152;Front End Developer; IMA  3966;AcD;2022-04-29 18:05:46.218000+00:00;2022-04-29 18:05:46.218000+00:00;None;Task;AcD;2022-04-29 18:05:46.218000+00:00;1580; IMA  3966
1153;Data Analyst; IMA  3967;RFW;2022-04-26 09:52:06.627000+00:00;2022-04-26 09:53:29.479000+00:00;None;Task;RFW;2022-04-26 09:52:06.627000+00:00;1581; IMA  3967
1154;Data Analyst; IMA  3967;RF;2022-04-26 09:53:29.479000+00:00;2022-04-26 09:57:06.730000+00:00;None;Task;RF;2022-04-26 09:53:29.479000+00:00;1582; IMA  3967
1155;Data Analyst; IMA  3967;RFW;2022-04-26 09:57:06.730000+00:00;2022-05-05 15:37:25.117000+00:00;None;Task;RFW;2022-04-26 09:57:06.730000+00:00;1583; IMA  3967
1156;Data Analyst; IMA  3967;WIog;2022-05-05 15:37:25.117000+00:00;2022-05-05 15:37:34.066000+00:00;None;Task;WIog;2022-05-05 15:37:25.117000+00:00;1584; IMA  3967
1157;Data Analyst; IMA  3967;Closed;2022-05-05 15:37:34.066000+00:00;2022-05-05 15:37:34.066000+00:00;None;Task;Closed;2022-05-05 15:37:34.066000+00:00;1585; IMA  3967
1158;PO; IMA  3970;RFW;2022-05-05 09:43:17.918000+00:00;2022-05-06 10:33:35.205000+00:00;Critical;Task;RFW;2022-05-05 09:43:17.918000+00:00;1594; IMA  3970
1159;Front End Developer; IMA  3970;WIog;2022-05-06 10:33:35.205000+00:00;2022-05-12 10:37:53.136000+00:00;Critical;Task;WIog;2022-05-06 10:33:35.205000+00:00;1595; IMA  3970
1160;Front End Developer; IMA  3970;AcP;2022-05-12 10:37:53.136000+00:00;2022-05-12 16:28:19.355000+00:00;Critical;Task;AcP;2022-05-12 10:37:53.136000+00:00;1596; IMA  3970
1161;QA; IMA  3970;AcIog;2022-05-12 16:28:19.355000+00:00;2022-05-12 16:34:22.410000+00:00;Critical;Task;AcIog;2022-05-12 16:28:19.355000+00:00;1597; IMA  3970
1162;QA; IMA  3970;AcP;2022-05-12 16:34:22.410000+00:00;2022-05-17 10:11:14.538000+00:00;Critical;Task;AcP;2022-05-12 16:34:22.410000+00:00;1598; IMA  3970
1163;QA; IMA  3970;AcIog;2022-05-17 10:11:14.538000+00:00;2022-05-17 11:01:38.311000+00:00;Critical;Task;AcIog;2022-05-17 10:11:14.538000+00:00;1599; IMA  3970
1164;QA; IMA  3970;AcD;2022-05-17 11:01:38.311000+00:00;2022-05-17 11:01:38.311000+00:00;Critical;Task;AcD;2022-05-17 11:01:38.311000+00:00;1600; IMA  3970
1165;PO; IMA  3974;RFW;2022-05-02 11:27:43.514000+00:00;2022-05-05 12:25:49.733000+00:00;Critical;Task;RFW;2022-05-02 11:27:43.514000+00:00;1607; IMA  3974
1166;Front End Developer; IMA  3974;WIog;2022-05-05 12:25:49.733000+00:00;2022-05-05 18:58:08.062000+00:00;Critical;Task;WIog;2022-05-05 12:25:49.733000+00:00;1608; IMA  3974
1167;Front End Developer; IMA  3974;AcP;2022-05-05 18:58:08.062000+00:00;2022-05-09 10:09:16.255000+00:00;Critical;Task;AcP;2022-05-05 18:58:08.062000+00:00;1609; IMA  3974
1168;QA; IMA  3974;AcIog;2022-05-09 10:09:16.255000+00:00;2022-05-09 10:35:55.216000+00:00;Critical;Task;AcIog;2022-05-09 10:09:16.255000+00:00;1610; IMA  3974
1169;QA; IMA  3974;AcD;2022-05-09 10:35:55.216000+00:00;2022-05-09 10:35:55.216000+00:00;Critical;Task;AcD;2022-05-09 10:35:55.216000+00:00;1611; IMA  3974
1170;Data Analyst; IMA  3976;RFW;2022-05-04 10:13:13.813000+00:00;2022-05-05 11:18:01.164000+00:00;Critical;Bug;RFW;2022-05-04 10:13:13.813000+00:00;1612; IMA  3976
1171;Front End Developer; IMA  3976;WIog;2022-05-05 11:18:01.164000+00:00;2022-05-11 15:57:57.616000+00:00;Critical;Bug;WIog;2022-05-05 11:18:01.164000+00:00;1613; IMA  3976
1172;Front End Developer; IMA  3976;AcP;2022-05-11 15:57:57.616000+00:00;2022-05-11 16:45:06.336000+00:00;Critical;Bug;AcP;2022-05-11 15:57:57.616000+00:00;1614; IMA  3976
1173;QA; IMA  3976;AcIog;2022-05-11 16:45:06.336000+00:00;2022-05-11 17:35:00.570000+00:00;Critical;Bug;AcIog;2022-05-11 16:45:06.336000+00:00;1615; IMA  3976
1174;QA; IMA  3976;AcD;2022-05-11 17:35:00.570000+00:00;2022-05-11 17:35:00.570000+00:00;Critical;Bug;AcD;2022-05-11 17:35:00.570000+00:00;1616; IMA  3976
1175;PO; IMA  3982;RFW;2022-05-04 15:36:48.311000+00:00;2022-05-05 11:37:46.685000+00:00;Blocker;Task;RFW;2022-05-04 15:36:48.311000+00:00;1619; IMA  3982
1176;Front End Developer; IMA  3982;WIog;2022-05-05 11:37:46.685000+00:00;2022-05-05 17:51:03.641000+00:00;Blocker;Task;WIog;2022-05-05 11:37:46.685000+00:00;1620; IMA  3982
1177;Front End Developer; IMA  3982;AcP;2022-05-05 17:51:03.641000+00:00;2022-05-06 09:17:41.540000+00:00;Blocker;Task;AcP;2022-05-05 17:51:03.641000+00:00;1621; IMA  3982
1178;QA; IMA  3982;AcIog;2022-05-06 09:17:41.540000+00:00;2022-05-06 09:19:20.289000+00:00;Blocker;Task;AcIog;2022-05-06 09:17:41.540000+00:00;1622; IMA  3982
1179;QA; IMA  3982;AcP;2022-05-06 09:19:20.289000+00:00;2022-05-06 11:24:41.156000+00:00;Blocker;Task;AcP;2022-05-06 09:19:20.289000+00:00;1623; IMA  3982
1180;QA; IMA  3982;AcIog;2022-05-06 11:24:41.156000+00:00;2022-05-06 14:30:48.891000+00:00;Blocker;Task;AcIog;2022-05-06 11:24:41.156000+00:00;1624; IMA  3982
1181;QA; IMA  3982;AcD;2022-05-06 14:30:48.891000+00:00;2022-05-06 14:30:48.891000+00:00;Blocker;Task;AcD;2022-05-06 14:30:48.891000+00:00;1625; IMA  3982
1182;Front End Developer; IMA  3983;RFW;2022-05-05 11:29:03.559000+00:00;2022-05-05 11:29:08.961000+00:00;None;Bug;RFW;2022-05-05 11:29:03.559000+00:00;1626; IMA  3983
1183;Front End Developer; IMA  3983;WIog;2022-05-05 11:29:08.961000+00:00;2022-05-05 17:19:23.279000+00:00;None;Bug;WIog;2022-05-05 11:29:08.961000+00:00;1627; IMA  3983
1184;Front End Developer; IMA  3983;AcP;2022-05-05 17:19:23.279000+00:00;2022-05-06 09:20:13.072000+00:00;None;Bug;AcP;2022-05-05 17:19:23.279000+00:00;1628; IMA  3983
1185;QA; IMA  3983;AcIog;2022-05-06 09:20:13.072000+00:00;2022-05-06 10:03:08.915000+00:00;None;Bug;AcIog;2022-05-06 09:20:13.072000+00:00;1629; IMA  3983
1186;QA; IMA  3983;AcD;2022-05-06 10:03:08.915000+00:00;2022-05-06 10:03:08.915000+00:00;None;Bug;AcD;2022-05-06 10:03:08.915000+00:00;1630; IMA  3983
1187;PO; IMA  3984;RFW;2022-05-05 15:07:23.545000+00:00;2022-05-05 16:42:06.173000+00:00;Blocker;Bug;RFW;2022-05-05 15:07:23.545000+00:00;1631; IMA  3984
1188;Front End Developer; IMA  3984;WIog;2022-05-05 16:42:06.173000+00:00;2022-05-05 17:49:33.687000+00:00;Blocker;Bug;WIog;2022-05-05 16:42:06.173000+00:00;1632; IMA  3984
1189;Front End Developer; IMA  3984;AcP;2022-05-05 17:49:33.687000+00:00;2022-05-06 10:04:26.799000+00:00;Blocker;Bug;AcP;2022-05-05 17:49:33.687000+00:00;1633; IMA  3984
1190;QA; IMA  3984;AcIog;2022-05-06 10:04:26.799000+00:00;2022-05-06 11:43:15.447000+00:00;Blocker;Bug;AcIog;2022-05-06 10:04:26.799000+00:00;1634; IMA  3984
1191;QA; IMA  3984;AcD;2022-05-06 11:43:15.447000+00:00;2022-05-06 11:43:15.447000+00:00;Blocker;Bug;AcD;2022-05-06 11:43:15.447000+00:00;1635; IMA  3984
1192;Data Analyst; IMA  3985;RFW;2022-05-05 15:54:48.767000+00:00;2022-05-13 14:20:39.523000+00:00;None;Task;RFW;2022-05-05 15:54:48.767000+00:00;1636; IMA  3985
1193;Front End Developer; IMA  3985;WIog;2022-05-13 14:20:39.523000+00:00;2022-05-24 10:57:05.839000+00:00;None;Task;WIog;2022-05-13 14:20:39.523000+00:00;1637; IMA  3985
1194;Front End Developer; IMA  3985;AcP;2022-05-24 10:57:05.839000+00:00;2022-05-24 14:36:23.278000+00:00;None;Task;AcP;2022-05-24 10:57:05.839000+00:00;1638; IMA  3985
1195;QA; IMA  3985;AcIog;2022-05-24 14:36:23.278000+00:00;2022-05-24 15:02:03.948000+00:00;None;Task;AcIog;2022-05-24 14:36:23.278000+00:00;1639; IMA  3985
1196;QA; IMA  3985;AcD;2022-05-24 15:02:03.948000+00:00;2022-05-24 15:02:03.948000+00:00;None;Task;AcD;2022-05-24 15:02:03.948000+00:00;1640; IMA  3985
1197;Front End Developer; IMA  3987;RFW;2022-05-11 11:52:18.827000+00:00;2022-05-11 15:42:13.681000+00:00;None;Bug;RFW;2022-05-11 11:52:18.827000+00:00;1641; IMA  3987
1198;Front End Developer; IMA  3987;WIog;2022-05-11 15:42:13.681000+00:00;2022-05-17 10:58:20.336000+00:00;None;Bug;WIog;2022-05-11 15:42:13.681000+00:00;1642; IMA  3987
1199;Front End Developer; IMA  3987;AcP;2022-05-17 10:58:20.336000+00:00;2022-05-19 10:32:32.323000+00:00;None;Bug;AcP;2022-05-17 10:58:20.336000+00:00;1643; IMA  3987
1200;QA; IMA  3987;AcIog;2022-05-19 10:32:32.323000+00:00;2022-05-19 10:59:18.497000+00:00;None;Bug;AcIog;2022-05-19 10:32:32.323000+00:00;1644; IMA  3987
1201;QA; IMA  3987;AcD;2022-05-19 10:59:18.497000+00:00;2022-05-19 10:59:18.497000+00:00;None;Bug;AcD;2022-05-19 10:59:18.497000+00:00;1645; IMA  3987
1202;PO; IMA  3989;RF;2022-05-11 14:28:35.807000+00:00;2022-05-17 15:45:51.432000+00:00;None;Task;RF;2022-05-11 14:28:35.807000+00:00;1648; IMA  3989
1203;PO; IMA  3989;RFW;2022-05-17 15:45:51.432000+00:00;2022-05-24 18:29:42.782000+00:00;None;Task;RFW;2022-05-17 15:45:51.432000+00:00;1649; IMA  3989
1204;Front End Developer; IMA  3989;WIog;2022-05-24 18:29:42.782000+00:00;2022-06-03 11:17:43.678000+00:00;None;Task;WIog;2022-05-24 18:29:42.782000+00:00;1650; IMA  3989
1205;Front End Developer; IMA  3989;AcP;2022-06-03 11:17:43.678000+00:00;2022-06-07 13:55:18.911000+00:00;None;Task;AcP;2022-06-03 11:17:43.678000+00:00;1651; IMA  3989
1206;QA; IMA  3989;AcIog;2022-06-07 13:55:18.911000+00:00;2022-06-12 20:29:20.169000+00:00;None;Task;AcIog;2022-06-07 13:55:18.911000+00:00;1652; IMA  3989
1207;QA; IMA  3989;AcD;2022-06-12 20:29:20.169000+00:00;2022-06-12 20:29:20.169000+00:00;None;Task;AcD;2022-06-12 20:29:20.169000+00:00;1653; IMA  3989
1208;Data Analyst; IMA  3990;RFW;2022-05-11 12:10:47.006000+00:00;2022-06-03 13:33:59.322000+00:00;Major;Task;RFW;2022-05-11 12:10:47.006000+00:00;1654; IMA  3990
1209;Front End Developer; IMA  3990;WIog;2022-06-03 13:33:59.322000+00:00;2022-06-03 13:34:11.675000+00:00;Major;Task;WIog;2022-06-03 13:33:59.322000+00:00;1655; IMA  3990
1210;Front End Developer; IMA  3990;AcP;2022-06-03 13:34:11.675000+00:00;2022-06-03 13:34:16.091000+00:00;Major;Task;AcP;2022-06-03 13:34:11.675000+00:00;1656; IMA  3990
1211;Front End Developer; IMA  3990;AcIog;2022-06-03 13:34:16.091000+00:00;2022-06-03 13:34:38.515000+00:00;Major;Task;AcIog;2022-06-03 13:34:16.091000+00:00;1657; IMA  3990
1212;Front End Developer; IMA  3990;AcD;2022-06-03 13:34:38.515000+00:00;2022-06-03 13:34:38.515000+00:00;Major;Task;AcD;2022-06-03 13:34:38.515000+00:00;1658; IMA  3990
1213;Data Analyst; IMA  3991;RFW;2022-05-12 10:53:49.254000+00:00;2022-05-25 08:34:32.628000+00:00;None;Task;RFW;2022-05-12 10:53:49.254000+00:00;1659; IMA  3991
1214;Front End Developer; IMA  3991;WIog;2022-05-25 08:34:32.628000+00:00;2022-05-30 17:59:58.974000+00:00;None;Task;WIog;2022-05-25 08:34:32.628000+00:00;1660; IMA  3991
1215;Front End Developer; IMA  3991;AcP;2022-05-30 17:59:58.974000+00:00;2022-05-30 18:00:03.219000+00:00;None;Task;AcP;2022-05-30 17:59:58.974000+00:00;1661; IMA  3991
1216;Front End Developer; IMA  3991;AcIog;2022-05-30 18:00:03.219000+00:00;2022-05-30 18:00:10.029000+00:00;None;Task;AcIog;2022-05-30 18:00:03.219000+00:00;1662; IMA  3991
1217;Front End Developer; IMA  3991;AcD;2022-05-30 18:00:10.029000+00:00;2022-05-30 18:00:10.029000+00:00;None;Task;AcD;2022-05-30 18:00:10.029000+00:00;1663; IMA  3991
1218;Front End Developer; IMA  3992;RFW;2022-05-17 11:13:49.317000+00:00;2022-05-17 11:13:52.859000+00:00;None;Bug;RFW;2022-05-17 11:13:49.317000+00:00;1664; IMA  3992
1219;Front End Developer; IMA  3992;WIog;2022-05-17 11:13:52.859000+00:00;2022-05-18 16:19:47.302000+00:00;None;Bug;WIog;2022-05-17 11:13:52.859000+00:00;1665; IMA  3992
1220;Front End Developer; IMA  3992;AcP;2022-05-18 16:19:47.302000+00:00;2022-05-19 11:01:08.384000+00:00;None;Bug;AcP;2022-05-18 16:19:47.302000+00:00;1666; IMA  3992
1221;QA; IMA  3992;AcIog;2022-05-19 11:01:08.384000+00:00;2022-05-19 11:24:43.611000+00:00;None;Bug;AcIog;2022-05-19 11:01:08.384000+00:00;1667; IMA  3992
1222;QA; IMA  3992;AcD;2022-05-19 11:24:43.611000+00:00;2022-05-19 11:24:43.611000+00:00;None;Bug;AcD;2022-05-19 11:24:43.611000+00:00;1668; IMA  3992
1223;Data Analyst; IMA  3993;RFW;2022-05-12 13:58:32.818000+00:00;2022-05-25 09:01:39.205000+00:00;None;Task;RFW;2022-05-12 13:58:32.818000+00:00;1669; IMA  3993
1224;Front End Developer; IMA  3993;WIog;2022-05-25 09:01:39.205000+00:00;2022-05-30 18:07:37.634000+00:00;None;Task;WIog;2022-05-25 09:01:39.205000+00:00;1670; IMA  3993
1225;Front End Developer; IMA  3993;AcP;2022-05-30 18:07:37.634000+00:00;2022-05-30 18:09:51.846000+00:00;None;Task;AcP;2022-05-30 18:07:37.634000+00:00;1671; IMA  3993
1226;Front End Developer; IMA  3993;AcIog;2022-05-30 18:09:51.846000+00:00;2022-05-30 18:09:57.395000+00:00;None;Task;AcIog;2022-05-30 18:09:51.846000+00:00;1672; IMA  3993
1227;Front End Developer; IMA  3993;AcD;2022-05-30 18:09:57.395000+00:00;2022-05-30 18:09:57.395000+00:00;None;Task;AcD;2022-05-30 18:09:57.395000+00:00;1673; IMA  3993
1228;Data Analyst; IMA  3995;RF;2022-05-12 15:56:49.725000+00:00;2022-05-25 10:18:38.962000+00:00;None;Task;RF;2022-05-12 15:56:49.725000+00:00;1682; IMA  3995
1229;PO; IMA  3995;RFW;2022-05-25 10:18:38.962000+00:00;2022-06-07 15:30:14.345000+00:00;None;Task;RFW;2022-05-25 10:18:38.962000+00:00;1683; IMA  3995
1230;Front End Developer; IMA  3995;WIog;2022-06-07 15:30:14.345000+00:00;2022-06-09 18:31:56.189000+00:00;None;Task;WIog;2022-06-07 15:30:14.345000+00:00;1684; IMA  3995
1231;Front End Developer; IMA  3995;AcP;2022-06-09 18:31:56.189000+00:00;2022-06-12 20:13:21.352000+00:00;None;Task;AcP;2022-06-09 18:31:56.189000+00:00;1685; IMA  3995
1232;QA; IMA  3995;AcIog;2022-06-12 20:13:21.352000+00:00;2022-06-12 20:29:40.735000+00:00;None;Task;AcIog;2022-06-12 20:13:21.352000+00:00;1686; IMA  3995
1233;QA; IMA  3995;AcD;2022-06-12 20:29:40.735000+00:00;2022-06-12 20:29:40.735000+00:00;None;Task;AcD;2022-06-12 20:29:40.735000+00:00;1687; IMA  3995
1234;PO; IMA  3997;RF;2022-05-24 08:26:35.262000+00:00;2022-05-24 08:28:39.125000+00:00;Major;Task;RF;2022-05-24 08:26:35.262000+00:00;1688; IMA  3997
1235;PO; IMA  3997;Plan;2022-05-24 08:28:39.125000+00:00;2022-05-24 08:38:55.717000+00:00;Major;Task;Plan;2022-05-24 08:28:39.125000+00:00;1689; IMA  3997
1236;PO; IMA  3997;RF;2022-05-24 08:38:55.717000+00:00;2022-05-25 10:41:35.897000+00:00;Major;Task;RF;2022-05-24 08:38:55.717000+00:00;1690; IMA  3997
1237;PO; IMA  3997;RFW;2022-05-25 10:41:35.897000+00:00;2022-05-31 10:26:13.458000+00:00;Major;Task;RFW;2022-05-25 10:41:35.897000+00:00;1691; IMA  3997
1238;Front End Developer; IMA  3997;WIog;2022-05-31 10:26:13.458000+00:00;2022-06-01 11:31:25.588000+00:00;Major;Task;WIog;2022-05-31 10:26:13.458000+00:00;1692; IMA  3997
1239;Front End Developer; IMA  3997;AcP;2022-06-01 11:31:25.588000+00:00;2022-06-01 11:48:28.255000+00:00;Major;Task;AcP;2022-06-01 11:31:25.588000+00:00;1693; IMA  3997
1240;QA; IMA  3997;AcIog;2022-06-01 11:48:28.255000+00:00;2022-06-08 15:13:17.372000+00:00;Major;Task;AcIog;2022-06-01 11:48:28.255000+00:00;1694; IMA  3997
1241;QA; IMA  3997;AcD;2022-06-08 15:13:17.372000+00:00;2022-06-08 15:13:17.372000+00:00;Major;Task;AcD;2022-06-08 15:13:17.372000+00:00;1695; IMA  3997
1242;PO; IMA  3999;RF;2022-06-03 13:56:53.154000+00:00;2022-06-07 14:15:22.324000+00:00;None;Task;RF;2022-06-03 13:56:53.154000+00:00;1696; IMA  3999
1243;PO; IMA  3999;RFW;2022-06-07 14:15:22.324000+00:00;2022-06-08 15:49:35.991000+00:00;None;Task;RFW;2022-06-07 14:15:22.324000+00:00;1697; IMA  3999
1244;Front End Developer; IMA  3999;WIog;2022-06-08 15:49:35.991000+00:00;2022-06-08 18:10:12.617000+00:00;None;Task;WIog;2022-06-08 15:49:35.991000+00:00;1698; IMA  3999
1245;Front End Developer; IMA  3999;AcP;2022-06-08 18:10:12.617000+00:00;2022-06-09 08:27:26.979000+00:00;None;Task;AcP;2022-06-08 18:10:12.617000+00:00;1699; IMA  3999
1246;QA; IMA  3999;AcIog;2022-06-09 08:27:26.979000+00:00;2022-06-09 12:11:59.741000+00:00;None;Task;AcIog;2022-06-09 08:27:26.979000+00:00;1700; IMA  3999
1247;QA; IMA  3999;AcD;2022-06-09 12:11:59.741000+00:00;2022-06-09 12:11:59.741000+00:00;None;Task;AcD;2022-06-09 12:11:59.741000+00:00;1701; IMA  3999
1248;Front End Developer; IMA  4000;RFW;2022-05-31 12:07:40.602000+00:00;2022-05-31 12:07:44.598000+00:00;Major;Bug;RFW;2022-05-31 12:07:40.602000+00:00;1702; IMA  4000
1249;Front End Developer; IMA  4000;WIog;2022-05-31 12:07:44.598000+00:00;2022-06-01 10:37:28.876000+00:00;Major;Bug;WIog;2022-05-31 12:07:44.598000+00:00;1703; IMA  4000
1250;Front End Developer; IMA  4000;AcP;2022-06-01 10:37:28.876000+00:00;2022-06-01 16:46:28.629000+00:00;Major;Bug;AcP;2022-06-01 10:37:28.876000+00:00;1704; IMA  4000
1251;QA; IMA  4000;AcIog;2022-06-01 16:46:28.629000+00:00;2022-06-01 16:52:29.399000+00:00;Major;Bug;AcIog;2022-06-01 16:46:28.629000+00:00;1705; IMA  4000
1252;QA; IMA  4000;AcD;2022-06-01 16:52:29.399000+00:00;2022-06-01 16:52:29.399000+00:00;Major;Bug;AcD;2022-06-01 16:52:29.399000+00:00;1706; IMA  4000
1253;Front End Developer; IMA  4004;RFW;2022-06-07 10:05:54.614000+00:00;2022-06-07 10:05:58.573000+00:00;Major;Task;RFW;2022-06-07 10:05:54.614000+00:00;1712; IMA  4004
1254;Front End Developer; IMA  4004;WIog;2022-06-07 10:05:58.573000+00:00;2022-06-14 11:07:43.973000+00:00;Major;Task;WIog;2022-06-07 10:05:58.573000+00:00;1713; IMA  4004
1255;Front End Developer; IMA  4004;AcP;2022-06-14 11:07:43.973000+00:00;2022-06-14 11:07:49.073000+00:00;Major;Task;AcP;2022-06-14 11:07:43.973000+00:00;1714; IMA  4004
1256;Front End Developer; IMA  4004;AcIog;2022-06-14 11:07:49.073000+00:00;2022-06-14 11:08:07.564000+00:00;Major;Task;AcIog;2022-06-14 11:07:49.073000+00:00;1715; IMA  4004
1257;Front End Developer; IMA  4004;AcD;2022-06-14 11:08:07.564000+00:00;2022-06-14 11:08:07.564000+00:00;Major;Task;AcD;2022-06-14 11:08:07.564000+00:00;1716; IMA  4004
1258;PO; IMA  4008;RF;2022-06-03 14:02:39.856000+00:00;2022-06-08 10:38:50.701000+00:00;Minor;Story;RF;2022-06-03 14:02:39.856000+00:00;1719; IMA  4008
1259;PO; IMA  4008;Plan;2022-06-08 10:38:50.701000+00:00;2022-06-08 10:39:10.469000+00:00;Minor;Story;Plan;2022-06-08 10:38:50.701000+00:00;1720; IMA  4008
1260;PO; IMA  4008;Closed;2022-06-08 10:39:10.469000+00:00;2022-06-08 10:39:10.469000+00:00;Minor;Story;Closed;2022-06-08 10:39:10.469000+00:00;1721; IMA  4008
1261;PO; IMA  4010;RF;2022-06-07 07:47:46.507000+00:00;2022-06-08 10:38:23.970000+00:00;Major;Story;RF;2022-06-07 07:47:46.507000+00:00;1722; IMA  4010
1262;PO; IMA  4010;RFW;2022-06-08 10:38:23.970000+00:00;2022-06-08 10:38:31.259000+00:00;Major;Story;RFW;2022-06-08 10:38:23.970000+00:00;1723; IMA  4010
1263;PO; IMA  4010;RF;2022-06-08 10:38:31.259000+00:00;2022-06-08 14:12:02.652000+00:00;Major;Story;RF;2022-06-08 10:38:31.259000+00:00;1724; IMA  4010
1264;Front End Developer; IMA  4010;RFW;2022-06-08 14:12:02.652000+00:00;2022-06-08 14:12:06.782000+00:00;Major;Story;RFW;2022-06-08 14:12:02.652000+00:00;1725; IMA  4010
1265;Front End Developer; IMA  4010;WIog;2022-06-08 14:12:06.782000+00:00;2022-06-09 15:56:04.318000+00:00;Major;Story;WIog;2022-06-08 14:12:06.782000+00:00;1726; IMA  4010
1266;Front End Developer; IMA  4010;AcP;2022-06-09 15:56:04.318000+00:00;2022-06-09 17:08:05.909000+00:00;Major;Story;AcP;2022-06-09 15:56:04.318000+00:00;1727; IMA  4010
1267;QA; IMA  4010;AcIog;2022-06-09 17:08:05.909000+00:00;2022-06-09 18:03:28.234000+00:00;Major;Story;AcIog;2022-06-09 17:08:05.909000+00:00;1728; IMA  4010
1268;QA; IMA  4010;AcD;2022-06-09 18:03:28.234000+00:00;2022-06-09 18:03:28.234000+00:00;Major;Story;AcD;2022-06-09 18:03:28.234000+00:00;1729; IMA  4010
1269;PO; IMA  4012;RFW;2022-06-08 13:57:31.311000+00:00;2022-06-09 09:02:22.030000+00:00;Major;Task;RFW;2022-06-08 13:57:31.311000+00:00;1733; IMA  4012
1270;UX/UI; IMA  4012;WIog;2022-06-09 09:02:22.030000+00:00;2022-06-09 11:46:55.513000+00:00;Major;Task;WIog;2022-06-09 09:02:22.030000+00:00;1734; IMA  4012
1271;UX/UI; IMA  4012;AcP;2022-06-09 11:46:55.513000+00:00;2022-06-09 12:54:20.808000+00:00;Major;Task;AcP;2022-06-09 11:46:55.513000+00:00;1735; IMA  4012
1272;QA; IMA  4012;AcIog;2022-06-09 12:54:20.808000+00:00;2022-06-09 15:06:16.502000+00:00;Major;Task;AcIog;2022-06-09 12:54:20.808000+00:00;1736; IMA  4012
1273;QA; IMA  4012;AcD;2022-06-09 15:06:16.502000+00:00;2022-06-09 15:06:16.502000+00:00;Major;Task;AcD;2022-06-09 15:06:16.502000+00:00;1737; IMA  4012
1274;Front End Developer; IMA  4018;RFW;2022-07-01 15:23:56.922000+00:00;2022-07-01 15:24:00.222000+00:00;None;Task;RFW;2022-07-01 15:23:56.922000+00:00;1747; IMA  4018
1275;Front End Developer; IMA  4018;WIog;2022-07-01 15:24:00.222000+00:00;2022-07-01 15:24:16.448000+00:00;None;Task;WIog;2022-07-01 15:24:00.222000+00:00;1748; IMA  4018
1276;Front End Developer; IMA  4018;AcP;2022-07-01 15:24:16.448000+00:00;2022-07-01 15:24:21.132000+00:00;None;Task;AcP;2022-07-01 15:24:16.448000+00:00;1749; IMA  4018
1277;Front End Developer; IMA  4018;AcIog;2022-07-01 15:24:21.132000+00:00;2022-07-01 15:25:29.718000+00:00;None;Task;AcIog;2022-07-01 15:24:21.132000+00:00;1750; IMA  4018
1278;Front End Developer; IMA  4018;AcD;2022-07-01 15:25:29.718000+00:00;2022-07-01 15:25:29.718000+00:00;None;Task;AcD;2022-07-01 15:25:29.718000+00:00;1751; IMA  4018
1279;Front End Developer; IMA  4019;Plan;2022-06-27 16:25:15.388000+00:00;2022-06-27 16:25:18.902000+00:00;None;Task;Plan;2022-06-27 16:25:15.388000+00:00;1752; IMA  4019
1280;Front End Developer; IMA  4019;RFW;2022-06-27 16:25:18.902000+00:00;2022-06-27 16:25:22.287000+00:00;None;Task;RFW;2022-06-27 16:25:18.902000+00:00;1753; IMA  4019
1281;Front End Developer; IMA  4019;WIog;2022-06-27 16:25:22.287000+00:00;2022-07-04 13:05:03.505000+00:00;None;Task;WIog;2022-06-27 16:25:22.287000+00:00;1754; IMA  4019
